".id"	"X"	"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalues"	"rank"	"leading_edge"	"core_enrichment"
"21"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0097062"	"GO:0097062"	"dendritic spine maintenance"	18	0.975283975013117	1.66165484463732	0.00514579759862779	0.150576636904762	0.133953046679198	10	"tags=6%, list=0%, signal=6%"	"348"
"22"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0015874"	"GO:0015874"	"norepinephrine transport"	21	0.974649962774439	1.68124634208791	0.00511073253833049	0.150576636904762	0.133953046679198	3	"tags=5%, list=0%, signal=5%"	"60"
"23"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0090493"	"GO:0090493"	"catecholamine uptake"	15	0.974224129428338	1.62473116127089	0.00695652173913044	0.171268380408336	0.152360431386305	3	"tags=7%, list=0%, signal=7%"	"60"
"24"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0003334"	"GO:0003334"	"keratinocyte development"	11	0.973685043841172	1.5806972508463	0.00859106529209622	0.179966874534521	0.160098615832943	8	"tags=9%, list=0%, signal=9%"	"5660"
"25"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0034372"	"GO:0034372"	"very-low-density lipoprotein particle remodeling"	11	0.973304866789449	1.58008006480211	0.00859106529209622	0.179966874534521	0.160098615832943	10	"tags=9%, list=0%, signal=9%"	"348"
"26"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0045723"	"GO:0045723"	"positive regulation of fatty acid biosynthetic process"	18	0.97280398176064	1.65742951857001	0.00857632933104631	0.179966874534521	0.160098615832943	15	"tags=11%, list=0%, signal=11%"	"972/301"
"27"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:2000774"	"GO:2000774"	"positive regulation of cellular senescence"	12	0.9723324267296	1.59524364284617	0.0069204152249135	0.171268380408336	0.152360431386305	2	"tags=8%, list=0%, signal=8%"	"567"
"28"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0001914"	"GO:0001914"	"regulation of T cell mediated cytotoxicity"	31	0.971922041482042	1.73980281839056	0.00335570469798658	0.145604982406439	0.129530260510133	113	"tags=16%, list=1%, signal=16%"	"567/3106/3105/3133/3134"
"29"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0042159"	"GO:0042159"	"lipoprotein catabolic process"	12	0.971500409841812	1.59387860593647	0.0069204152249135	0.171268380408336	0.152360431386305	12	"tags=17%, list=0%, signal=17%"	"348/1509"
"30"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0097090"	"GO:0097090"	"presynaptic membrane organization"	12	0.971450556757401	1.59379681516842	0.0069204152249135	0.171268380408336	0.152360431386305	166	"tags=17%, list=1%, signal=17%"	"348/1056"
"31"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0034370"	"GO:0034370"	"triglyceride-rich lipoprotein particle remodeling"	13	0.970815614505187	1.60250465504018	0.00694444444444444	0.171268380408336	0.152360431386305	10	"tags=8%, list=0%, signal=8%"	"348"
"32"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0002604"	"GO:0002604"	"regulation of dendritic cell antigen processing and presentation"	11	0.970814573919423	1.57603728000393	0.00859106529209622	0.179966874534521	0.160098615832943	198	"tags=45%, list=1%, signal=45%"	"972/968/6366/6363/7057"
"33"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0070208"	"GO:0070208"	"protein heterotrimerization"	12	0.970343876811634	1.5919811561411	0.0069204152249135	0.171268380408336	0.152360431386305	156	"tags=33%, list=1%, signal=33%"	"1277/1278/1291/2782"
"34"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0010872"	"GO:0010872"	"regulation of cholesterol esterification"	11	0.970295622582615	1.57519480536945	0.0103092783505155	0.191432442419017	0.170298390390313	36	"tags=18%, list=0%, signal=18%"	"348/341"
"35"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:1990000"	"GO:1990000"	"amyloid fibril formation"	16	0.969780481138642	1.61825344538343	0.00869565217391304	0.179966874534521	0.160098615832943	240	"tags=25%, list=1%, signal=25%"	"567/348/2934/2280"
"36"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0090343"	"GO:0090343"	"positive regulation of cell aging"	14	0.968985025706326	1.6058298942661	0.00704225352112676	0.171268380408336	0.152360431386305	2	"tags=7%, list=0%, signal=7%"	"567"
"37"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0002468"	"GO:0002468"	"dendritic cell antigen processing and presentation"	12	0.968931181596902	1.58966343742821	0.00865051903114187	0.179966874534521	0.160098615832943	198	"tags=42%, list=1%, signal=41%"	"972/968/6366/6363/7057"
"38"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0060736"	"GO:0060736"	"prostate gland growth"	11	0.968200943839553	1.57179426743215	0.0103092783505155	0.191432442419017	0.170298390390313	8	"tags=9%, list=0%, signal=9%"	"5660"
"39"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0001912"	"GO:0001912"	"positive regulation of leukocyte mediated cytotoxicity"	54	0.967039677902312	1.79971035771867	0.00167785234899329	0.127162408938284	0.113123738519429	126	"tags=13%, list=1%, signal=13%"	"567/3106/3105/3133/7305/3134/3916"
"40"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0009629"	"GO:0009629"	"response to gravity"	10	0.966647367575025	1.54700476410611	0.0138888888888889	0.209034233436624	0.185956951919418	20	"tags=10%, list=0%, signal=10%"	"6678"
"41"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0045410"	"GO:0045410"	"positive regulation of interleukin-6 biosynthetic process"	15	0.966204864804748	1.61135728894434	0.00695652173913044	0.171268380408336	0.152360431386305	60	"tags=13%, list=0%, signal=13%"	"972/7305"
"42"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0001895"	"GO:0001895"	"retina homeostasis"	64	0.966198846887027	1.79176942535785	0.00170940170940171	0.127162408938284	0.113123738519429	76	"tags=8%, list=0%, signal=8%"	"567/60/4069/5052/3315"
"43"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0034380"	"GO:0034380"	"high-density lipoprotein particle assembly"	14	0.965426280486802	1.59993223918581	0.00704225352112676	0.171268380408336	0.152360431386305	10	"tags=7%, list=0%, signal=7%"	"348"
"44"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0002726"	"GO:0002726"	"positive regulation of T cell cytokine production"	19	0.965213892509579	1.66350546053969	0.00846023688663283	0.179966874534521	0.160098615832943	89	"tags=11%, list=1%, signal=10%"	"567/975"
"45"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0045414"	"GO:0045414"	"regulation of interleukin-8 biosynthetic process"	16	0.964781073492333	1.60991103304799	0.00869565217391304	0.179966874534521	0.160098615832943	4	"tags=6%, list=0%, signal=6%"	"972"
"46"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:1900120"	"GO:1900120"	"regulation of receptor binding"	23	0.964659935656832	1.69577102245657	0.00662251655629139	0.171268380408336	0.152360431386305	134	"tags=13%, list=1%, signal=13%"	"567/302/4318"
"47"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0042228"	"GO:0042228"	"interleukin-8 biosynthetic process"	17	0.964172375146051	1.63138699385408	0.00860585197934595	0.179966874534521	0.160098615832943	4	"tags=6%, list=0%, signal=6%"	"972"
"48"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0098883"	"GO:0098883"	"synapse pruning"	11	0.963649258588572	1.56440498235639	0.0120274914089347	0.205968725152399	0.183229874314729	249	"tags=36%, list=1%, signal=36%"	"713/712/714/718"
"49"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:1900272"	"GO:1900272"	"negative regulation of long-term synaptic potentiation"	12	0.963369176061087	1.5805382105731	0.0103806228373702	0.191432442419017	0.170298390390313	60	"tags=17%, list=0%, signal=17%"	"348/7305"
"50"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0002002"	"GO:0002002"	"regulation of angiotensin levels in blood"	11	0.962134544057334	1.56194596841704	0.0120274914089347	0.205968725152399	0.183229874314729	25	"tags=9%, list=0%, signal=9%"	"1522"
"51"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0002003"	"GO:0002003"	"angiotensin maturation"	11	0.962134544057334	1.56194596841704	0.0120274914089347	0.205968725152399	0.183229874314729	25	"tags=9%, list=0%, signal=9%"	"1522"
"52"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0046596"	"GO:0046596"	"regulation of viral entry into host cell"	29	0.961356564110989	1.72224515030588	0.005	0.149966421971609	0.133410199189008	283	"tags=28%, list=2%, signal=27%"	"972/3956/10410/8519/10581/2934/5034/920"
"53"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0002711"	"GO:0002711"	"positive regulation of T cell mediated immunity"	46	0.960747480577287	1.76366568634515	0.00168067226890756	0.127162408938284	0.113123738519429	113	"tags=13%, list=1%, signal=13%"	"567/3106/3105/3133/975/3134"
"54"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0045923"	"GO:0045923"	"positive regulation of fatty acid metabolic process"	33	0.959935454501846	1.72427263846753	0.00498338870431894	0.149966421971609	0.133410199189008	15	"tags=6%, list=0%, signal=6%"	"972/301"
"55"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0034374"	"GO:0034374"	"low-density lipoprotein particle remodeling"	13	0.959846483753596	1.5843981445674	0.0104166666666667	0.191432442419017	0.170298390390313	506	"tags=15%, list=3%, signal=15%"	"348/7941"
"56"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0071801"	"GO:0071801"	"regulation of podosome assembly"	15	0.957843026673859	1.59741210059766	0.00869565217391304	0.179966874534521	0.160098615832943	239	"tags=33%, list=1%, signal=33%"	"4478/2934/3936/387/6624"
"57"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0001913"	"GO:0001913"	"T cell mediated cytotoxicity"	47	0.957498528586232	1.77154400574715	0.00166389351081531	0.127162408938284	0.113123738519429	115	"tags=15%, list=1%, signal=15%"	"567/3106/3105/3133/1075/3134/1512"
"58"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:2001223"	"GO:2001223"	"negative regulation of neuron migration"	10	0.95741930778279	1.53223634602428	0.0190972222222222	0.226924057084608	0.201871747411342	18	"tags=10%, list=0%, signal=10%"	"1281"
"59"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0045060"	"GO:0045060"	"negative thymic T cell selection"	11	0.955787114611026	1.55164144095286	0.013745704467354	0.209034233436624	0.185956951919418	403	"tags=27%, list=2%, signal=27%"	"972/5788/916"
"60"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0043383"	"GO:0043383"	"negative T cell selection"	12	0.9555931924944	1.56778065152166	0.0121107266435986	0.205968725152399	0.183229874314729	403	"tags=25%, list=2%, signal=24%"	"972/5788/916"
"61"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0031343"	"GO:0031343"	"positive regulation of cell killing"	66	0.95549361968033	1.76912394958825	0.00174520069808028	0.127162408938284	0.113123738519429	317	"tags=14%, list=2%, signal=13%"	"567/3106/3105/3133/7305/3134/3916/2597/5788"
"62"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0010755"	"GO:0010755"	"regulation of plasminogen activation"	11	0.955076221887171	1.55048736532917	0.013745704467354	0.209034233436624	0.185956951919418	198	"tags=36%, list=1%, signal=36%"	"1522/2023/302/7057"
"63"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0045080"	"GO:0045080"	"positive regulation of chemokine biosynthetic process"	12	0.955036458912208	1.56686725433019	0.0121107266435986	0.205968725152399	0.183229874314729	279	"tags=17%, list=2%, signal=16%"	"972/3162"
"64"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0090594"	"GO:0090594"	"inflammatory response to wounding"	11	0.954964333222445	1.55030572332301	0.013745704467354	0.209034233436624	0.185956951919418	338	"tags=45%, list=2%, signal=45%"	"7076/2896/4192/3162/7040"
"65"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0071803"	"GO:0071803"	"positive regulation of podosome assembly"	11	0.954845472081367	1.55011276207736	0.013745704467354	0.209034233436624	0.185956951919418	239	"tags=36%, list=1%, signal=36%"	"4478/3936/387/6624"
"66"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0006910"	"GO:0006910"	"phagocytosis, recognition"	15	0.954793164166433	1.59232578985691	0.00869565217391304	0.179966874534521	0.160098615832943	353	"tags=13%, list=2%, signal=13%"	"100423062/4240"
"67"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0034377"	"GO:0034377"	"plasma lipoprotein particle assembly"	25	0.954426131282271	1.69014580231009	0.00662251655629139	0.171268380408336	0.152360431386305	181	"tags=16%, list=1%, signal=16%"	"348/341/5034/375"
"68"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0010838"	"GO:0010838"	"positive regulation of keratinocyte proliferation"	12	0.954155785053773	1.56542238903981	0.0121107266435986	0.205968725152399	0.183229874314729	70	"tags=8%, list=0%, signal=8%"	"4192"
"69"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0060742"	"GO:0060742"	"epithelial cell differentiation involved in prostate gland development"	12	0.954001398870668	1.56516909750045	0.0121107266435986	0.205968725152399	0.183229874314729	8	"tags=8%, list=0%, signal=8%"	"5660"
"70"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0034433"	"GO:0034433"	"steroid esterification"	15	0.953861981861359	1.59077284032284	0.00869565217391304	0.179966874534521	0.160098615832943	36	"tags=13%, list=0%, signal=13%"	"348/341"
"71"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0034434"	"GO:0034434"	"sterol esterification"	15	0.953861981861359	1.59077284032284	0.00869565217391304	0.179966874534521	0.160098615832943	36	"tags=13%, list=0%, signal=13%"	"348/341"
"72"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0034435"	"GO:0034435"	"cholesterol esterification"	15	0.953861981861359	1.59077284032284	0.00869565217391304	0.179966874534521	0.160098615832943	36	"tags=13%, list=0%, signal=13%"	"348/341"
"73"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0034379"	"GO:0034379"	"very-low-density lipoprotein particle assembly"	10	0.953857178144181	1.52653557891299	0.0190972222222222	0.226924057084608	0.201871747411342	181	"tags=30%, list=1%, signal=30%"	"341/5034/375"
"74"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0006826"	"GO:0006826"	"iron ion transport"	60	0.953557047501056	1.77280572529296	0.00170357751277683	0.127162408938284	0.113123738519429	467	"tags=18%, list=3%, signal=18%"	"2512/567/2495/30061/8992/527/9230/9114/537/526/1213"
"75"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0002724"	"GO:0002724"	"regulation of T cell cytokine production"	31	0.953523673921004	1.70686855991066	0.00671140939597315	0.171268380408336	0.152360431386305	113	"tags=10%, list=1%, signal=10%"	"567/975/3134"
"76"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0031284"	"GO:0031284"	"positive regulation of guanylate cyclase activity"	10	0.952478607476164	1.5243293396342	0.0190972222222222	0.226924057084608	0.201871747411342	349	"tags=20%, list=2%, signal=20%"	"2978/5957"
"77"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0046597"	"GO:0046597"	"negative regulation of viral entry into host cell"	19	0.952352589997455	1.64133954775642	0.0101522842639594	0.191432442419017	0.170298390390313	108	"tags=21%, list=1%, signal=21%"	"10410/8519/10581/2934"
"78"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0010935"	"GO:0010935"	"regulation of macrophage cytokine production"	14	0.951799199878945	1.5773490487018	0.00880281690140845	0.180560976969832	0.16062712963751	4	"tags=7%, list=0%, signal=7%"	"972"
"79"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0002369"	"GO:0002369"	"T cell cytokine production"	40	0.95149635044383	1.73547481149904	0.0050251256281407	0.149966421971609	0.133410199189008	113	"tags=8%, list=1%, signal=7%"	"567/975/3134"
"80"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0002830"	"GO:0002830"	"positive regulation of type 2 immune response"	16	0.95137614288681	1.58754249134251	0.0104347826086957	0.191432442419017	0.170298390390313	89	"tags=12%, list=1%, signal=12%"	"972/975"
"81"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0034384"	"GO:0034384"	"high-density lipoprotein particle clearance"	12	0.951124960576074	1.56044990910629	0.0121107266435986	0.205968725152399	0.183229874314729	733	"tags=25%, list=4%, signal=24%"	"348/3069/949"
"82"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0045408"	"GO:0045408"	"regulation of interleukin-6 biosynthetic process"	23	0.951044934947169	1.67183727873947	0.00827814569536424	0.179966874534521	0.160098615832943	60	"tags=9%, list=0%, signal=9%"	"972/7305"
"83"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0042226"	"GO:0042226"	"interleukin-6 biosynthetic process"	24	0.950912459680787	1.6963378359586	0.00810372771474878	0.179966874534521	0.160098615832943	60	"tags=8%, list=0%, signal=8%"	"972/7305"
"84"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0060192"	"GO:0060192"	"negative regulation of lipase activity"	16	0.95084051549974	1.58664870055024	0.0104347826086957	0.191432442419017	0.170298390390313	36	"tags=12%, list=0%, signal=12%"	"301/341"
"85"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0007271"	"GO:0007271"	"synaptic transmission, cholinergic"	29	0.950496824846729	1.70279021133768	0.00666666666666667	0.171268380408336	0.152360431386305	10	"tags=3%, list=0%, signal=3%"	"348"
"86"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0032429"	"GO:0032429"	"regulation of phospholipase A2 activity"	11	0.950101918771245	1.5424119950542	0.013745704467354	0.209034233436624	0.185956951919418	15	"tags=9%, list=0%, signal=9%"	"301"
"87"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0010934"	"GO:0010934"	"macrophage cytokine production"	16	0.949712459931894	1.58476633660834	0.0104347826086957	0.191432442419017	0.170298390390313	338	"tags=19%, list=2%, signal=18%"	"972/2621/7040"
"88"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0045059"	"GO:0045059"	"positive thymic T cell selection"	13	0.949242051889954	1.56689363478034	0.0138888888888889	0.209034233436624	0.185956951919418	453	"tags=31%, list=3%, signal=30%"	"972/5788/916/915"
"89"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0034375"	"GO:0034375"	"high-density lipoprotein particle remodeling"	17	0.949222446103151	1.60609160017934	0.0103270223752151	0.191432442419017	0.170298390390313	36	"tags=12%, list=0%, signal=12%"	"348/341"
"90"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:2001044"	"GO:2001044"	"regulation of integrin-mediated signaling pathway"	13	0.948914975371627	1.56635373653875	0.0138888888888889	0.209034233436624	0.185956951919418	348	"tags=31%, list=2%, signal=30%"	"7076/967/1495/2316"
"91"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0045625"	"GO:0045625"	"regulation of T-helper 1 cell differentiation"	10	0.948785082699724	1.51841829014795	0.0225694444444444	0.238848145258529	0.212479421832829	120	"tags=20%, list=1%, signal=20%"	"301/6363"
